t,omega_ref_rpm,omega_rpm,omega_m,omega_e,ids,iqs,id_ref,iq_ref,iq_unsat,aw,Te,T_L,vd,vq,psi_r_mag,mpc_status
1.34,1500.0,1500.0004271661676,157.07967741222615,314.5152199169636,4.999999834160951,0.15547298509692234,5.0,0.15547269685726695,0.15547269685726695,0.0,0.15707973155982294,0.0,1.9821231209043022,112.19234767235504,0.3465001376881781,1.0
1.341,1500.0,1500.0004271902808,157.07967741475125,314.51521989462026,4.999999836056463,0.15547297238101837,5.0,0.15547268762502311,0.15547268762502311,0.0,0.15707973095912292,0.0,1.982123429970574,112.19234716072978,0.34650013601893664,1.0
1.342,1500.0,1500.0004272141257,157.07967741724826,314.51521987253017,4.999999837930322,0.15547295980933312,5.0,0.15547267849502902,0.15547267849502902,0.0,0.1570797303652266,0.0,1.9821237355052002,112.19234665528421,0.34650013436986216,1.0
1.343,1500.0,1500.0004272377043,157.07967741971743,314.5152198506899,4.999999839782775,0.1554729473800769,5.0,0.15547266946599286,0.15547266946599286,0.0,0.15707972977790124,0.0,1.9821240375496463,112.19234615594355,0.3465001327407118,1.0
1.344,1500.0,1500.0004272610204,157.07967742215908,314.5152198290969,4.999999841614007,0.15547293509170348,5.0,0.15547266053686823,0.15547266053686823,0.0,0.15707972919714228,0.0,1.9821243361432397,112.19234566263442,0.34650013113124556,1.0
1.345,1500.0,1500.000427284077,157.07967742457356,314.5152198077485,4.999999843424362,0.1554729229426158,5.0,0.15547265170655689,0.15547265170655689,0.0,0.157079728622876,0.0,1.9821246313250642,112.19234517528429,0.3465001295412262,1.0
1.346,1500.0,1500.0004273068766,157.07967742696113,314.5152197866415,4.999999845214002,0.155472910931158,5.0,0.1554726429738822,0.1554726429738822,0.0,0.15707972805495196,0.0,1.982124923135037,112.19234469382117,0.3465001279704197,1.0
1.347,1500.0,1500.0004273294223,157.07967742932212,314.51521976577357,4.999999846983173,0.1554728990558323,5.0,0.15547263433782885,0.15547263433782885,0.0,0.15707972749336205,0.0,1.9821252116108767,112.19234421817427,0.3465001264185944,1.0
1.348,1500.0,1500.0004273517166,157.07967743165676,314.51521974514156,4.999999848732134,0.1554728873150354,5.0,0.1554726257972677,0.1554726257972677,0.0,0.1570797269379746,0.0,1.982125496790567,112.19234374827354,0.34650012488552184,1.0
1.349,1500.0,1500.000427373762,157.07967743396534,314.5152197247432,4.999999850461121,0.15547287570732926,5.0,0.15547261735123077,0.15547261735123077,0.0,0.15707972638880793,0.0,1.982125778712736,112.1923432840498,0.34650012337097597,1.0
1.35,1500.0,1500.0004273955624,157.0796774362483,314.515219704576,4.999999852170329,0.1554728642312837,5.0,0.15547260899875306,0.15547260899875306,0.0,0.15707972584587165,0.0,1.9821260574137456,112.19234282543479,0.34650012187473367,1.0
1.351,1500.0,1500.0004274171201,157.0796774385058,314.5152196846369,4.999999853860007,0.1554728528852053,5.0,0.15547260073859806,0.15547260073859806,0.0,0.157079725308893,0.0,1.9821263329304462,112.19234237236081,0.34650012039657446,1.0
1.352,1500.0,1500.0004274384369,157.0796774407381,314.5152196649233,4.999999855530375,0.1554728416676592,5.0,0.1554725925697784,0.1554725925697784,0.0,0.15707972477784393,0.0,1.9821266052996742,112.192341924761,0.3465001189362804,1.0
1.353,1500.0,1500.0004274595167,157.07967744294555,314.51521964543304,4.999999857181645,0.15547283057730293,5.0,0.15547258449140547,0.15547258449140547,0.0,0.15707972425277372,0.0,1.982126874557236,112.19234148256963,0.34650011749363624,1.0
1.354,1500.0,1500.0004274803616,157.07967744512843,314.51521962616334,4.999999858814024,0.15547281961261444,5.0,0.15547257650239577,0.15547257650239577,0.0,0.1570797237335344,0.0,1.9821271407382413,112.19234104572155,0.34650011606842945,1.0
1.355,1500.0,1500.0004275009737,157.07967744728694,314.5152196071117,4.999999860427773,0.15547280877216618,5.0,0.15547256860175684,0.15547256860175684,0.0,0.15707972322005745,0.0,1.9821274038781795,112.19234061415226,0.3465001146604497,1.0
1.356,1500.0,1500.0004275213566,157.07967744942144,314.5152195882758,4.999999862023053,0.15547279805460326,5.0,0.15547256078856767,0.15547256078856767,0.0,0.1570797227123324,0.0,1.9821276640120462,112.19234018779824,0.3465001132694896,1.0
1.357,1500.0,1500.0004275415129,157.07967745153218,314.515219569653,4.999999863600109,0.155472787458478,5.0,0.15547255306180544,0.15547255306180544,0.0,0.15707972221023958,0.0,1.9821279211738325,112.19233976659669,0.34650011189534397,1.0
1.358,1500.0,1500.0004275614442,157.07967745361938,314.51521955124093,4.999999865159139,0.15547277698235815,5.0,0.1554725454204575,0.1554725454204575,0.0,0.15707972171365966,0.0,1.9821281753972781,112.19233935048543,0.34650011053781027,1.0
1.359,1500.0,1500.0004275811532,157.0796774556833,314.51521953303717,4.999999866700353,0.15547276662495793,5.0,0.15547253786365517,0.15547253786365517,0.0,0.15707972122260622,0.0,1.9821284267169952,112.19233893940311,0.3465001091966881,1.0
1.36,1500.0,1500.000427600642,157.0796774577242,314.51521951503946,4.999999868223961,0.15547275638497235,5.0,0.15547253039050246,0.15547253039050246,0.0,0.15707972073705845,0.0,1.9821286751647775,112.19233853328936,0.3465001078717799,1.0
1.361,1500.0,1500.0004276199147,157.0796774597424,314.51521949724577,4.999999869730136,0.15547274626111934,5.0,0.15547252300012948,0.15547252300012948,0.0,0.15707972025700406,0.0,1.9821289207746915,112.19233813208423,0.3465001065628902,1.0
1.362,1500.0,1500.0004276389725,157.07967746173816,314.51521947965335,4.9999998712190985,0.15547273625191357,5.0,0.15547251569144432,0.15547251569144432,0.0,0.157079719782211,0.0,1.9821291635777245,112.19233773572859,0.346500105269826,1.0
1.363,1500.0,1500.0004276578175,157.07967746371156,314.5152194622597,4.999999872691071,0.15547272635608425,5.0,0.1554725084635727,0.1554725084635727,0.0,0.15707971931264936,0.0,1.9821294036073203,112.19233734416372,0.34650010399239645,1.0
1.364,1500.0,1500.0004276764525,157.07967746566302,314.51521944506334,4.999999874146191,0.1554727165725216,5.0,0.1554725013158016,0.1554725013158016,0.0,0.15707971884843777,0.0,1.9821296408944087,112.19233695733233,0.3465001027304131,1.0
1.365,1500.0,1500.0004276948798,157.07967746759275,314.5152194280616,4.999999875584679,0.15547270689982273,5.0,0.1554724942471116,0.1554724942471116,0.0,0.15707971838938461,0.0,1.9821298754706616,112.19233657517712,0.34650010148368976,1.0
1.366,1500.0,1500.0004277131022,157.07967746950098,314.5152194112523,4.99999987700672,0.15547269733674574,5.0,0.15547248725664356,0.15547248725664356,0.0,0.1570797179354472,0.0,1.9821301073668645,112.19233619764184,0.3465001002520426,1.0
1.367,1500.0,1500.0004277311214,157.07967747138795,314.5152193946333,4.999999878412525,0.1554726878820204,5.0,0.15547248034350447,0.15547248034350447,0.0,0.15707971748654034,0.0,1.9821303366135061,112.19233582467078,0.3465000990352899,1.0
1.368,1500.0,1500.0004277489395,157.07967747325387,314.5152193782021,4.999999879802253,0.15547267853440272,5.0,0.1554724735068237,0.1554724735068237,0.0,0.15707971704259174,0.0,1.982130563241373,112.19233545620884,0.34650009783325203,1.0
1.369,1500.0,1500.0004277665591,157.07967747509898,314.51521936195707,4.999999881176103,0.1554726692927674,5.0,0.1554724667458429,0.1554724667458429,0.0,0.15707971660363554,0.0,1.9821307872797707,112.19233509220179,0.34650009664575154,1.0
1.37,1500.0,1500.0004277839826,157.07967747692356,314.51521934589607,4.999999882534221,0.15547266015590488,5.0,0.15547246005971943,0.15547246005971943,0.0,0.15707971616960759,0.0,1.9821310087589519,112.19233473259597,0.34650009547261335,1.0
1.371,1500.0,1500.000427801212,157.0796774787278,314.5152193300167,4.999999883876843,0.155472651122542,5.0,0.15547245344753957,0.15547245344753957,0.0,0.15707971574036633,0.0,1.9821312277072114,112.1923343773383,0.3465000943136642,1.0
1.372,1500.0,1500.0004278182494,157.07967748051198,314.51521931431716,4.999999885204116,0.15547264219155296,5.0,0.1554724469085322,0.1554724469085322,0.0,0.15707971531590614,0.0,1.982131444154201,112.19233402637633,0.3465000931687332,1.0
1.373,1500.0,1500.000427835097,157.07967748227625,314.5152192987952,4.999999886516238,0.15547263336172024,5.0,0.15547244044183064,0.15547244044183064,0.0,0.15707971489611566,0.0,1.9821316581286161,112.1923336796582,0.3465000920376509,1.0
1.374,1500.0,1500.0004278517563,157.0796774840208,314.5152192834487,4.999999887813332,0.15547262463194042,5.0,0.15547243404667452,0.15547243404667452,0.0,0.1570797144809864,0.0,1.9821318696586943,112.19233333713277,0.3465000909202507,1.0
1.375,1500.0,1500.0004278682306,157.07967748574598,314.51521926827627,4.9999998890956086,0.1554726160011857,5.0,0.15547242772238806,0.15547242772238806,0.0,0.15707971407057353,0.0,1.9821320787714796,112.19233299874978,0.34650008981636754,1.0
1.3760000000000001,1500.0,1500.0004278845206,157.07967748745187,314.51521925327546,4.9999998903632275,0.15547260746821115,5.0,0.1554724214680563,0.1554724214680563,0.0,0.15707971366470067,0.0,1.982132285495638,112.19233266445897,0.34650008872583843,1.0
1.377,1500.0,1500.0004279006296,157.0796774891388,314.5152192384445,4.9999998916163495,0.15547259903198563,5.0,0.15547241528298877,0.15547241528298877,0.0,0.15707971326339487,0.0,1.982132489857308,112.19233233421129,0.34650008764850243,1.0
1.3780000000000001,1500.0,1500.0004279165587,157.0796774908069,314.51521922378146,4.9999998928551594,0.15547259069134575,5.0,0.15547240916635108,0.15547240916635108,0.0,0.15707971286653777,0.0,1.982132691884636,112.19233200795782,0.34650008658420034,1.0
1.379,1500.0,1500.0004279323105,157.07967749245643,314.5152192092844,4.999999894079805,0.1554725824452497,5.0,0.15547240311742516,0.15547240311742516,0.0,0.15707971247412147,0.0,1.9821328916038234,112.19233168565044,0.34650008553277495,1.0
1.3800000000000001,1500.0,1500.000427947887,157.07967749408758,314.5152191949513,4.999999895290472,0.1554725742925637,5.0,0.15547239713540334,0.15547239713540334,0.0,0.15707971208603377,0.0,1.9821330890411262,112.19233136724154,0.34650008449407105,1.0
1.381,1500.0,1500.0004279632897,157.07967749570057,314.5152191807805,4.999999896487295,0.15547256623225542,5.0,0.15547239121956807,0.15547239121956807,0.0,0.15707971170225268,0.0,1.9821332842229984,112.19233105268405,0.346500083467935,1.0
1.3820000000000001,1500.0,1500.0004279785212,157.0796774972956,314.5152191667701,4.999999897670411,0.1554725582632744,5.0,0.15547238536918867,0.15547238536918867,0.0,0.157079711322727,0.0,1.982133477174749,112.19233074193166,0.3465000824542156,1.0
1.383,1500.0,1500.000427993583,157.07967749887285,314.5152191529181,4.9999998988400165,0.15547255038455599,5.0,0.1554723795835089,0.1554723795835089,0.0,0.15707971094737916,0.0,1.9821336679222905,112.1923304349384,0.34650008145276284,1.0
1.3840000000000001,1500.0,1500.0004280084768,157.07967750043252,314.5152191392229,4.999999899996298,0.1554725425950901,5.0,0.15547237386182788,0.15547237386182788,0.0,0.15707971057617565,0.0,1.9821338564909177,112.19233013165892,0.3465000804634288,1.0
1.385,1500.0,1500.0004280232047,157.07967750197483,314.5152191256826,4.99999990113929,0.15547253489388188,5.0,0.1554723682034518,0.1554723682034518,0.0,0.15707971020908718,0.0,1.9821340429043983,112.1923298320485,0.34650007948606737,1.0
1.3860000000000001,1500.0,1500.000428037768,157.0796775034999,314.51521911229554,4.999999902269266,0.15547252727993155,5.0,0.15547236260768285,0.15547236260768285,0.0,0.15707970984606823,0.0,1.9821342271888438,112.19232953606286,0.346500078520534,1.0
1.387,1500.0,1500.000428052169,157.07967750500796,314.51521909906,4.999999903386325,0.15547251975231438,5.0,0.1554723570738912,0.1554723570738912,0.0,0.1570797094871382,0.0,1.9821344093673443,112.1923292436584,0.3465000775666861,1.0
1.3880000000000001,1500.0,1500.000428066409,157.0796775064992,314.5152190859744,4.999999904490589,0.15547251231007136,5.0,0.155472351601413,0.155472351601413,0.0,0.15707970913227123,0.0,1.9821345894648403,112.19232895479183,0.3465000766243827,1.0
1.389,1500.0,1500.0004280804915,157.07967750797388,314.51521907303726,4.999999905582255,0.15547250495225515,5.0,0.15547234618959657,0.15547234618959657,0.0,0.15707970878144248,0.0,1.9821347675046537,112.19232866942077,0.3465000756934847,1.0
1.3900000000000001,1500.0,1500.0004280944158,157.07967750943206,314.5152190602462,4.999999906661448,0.1554724976777354,5.0,0.15547234083758635,0.15547234083758635,0.0,0.1570797084344315,0.0,1.9821349435101532,112.19232838750264,0.34650007477385425,1.0
1.391,1500.0,1500.0004281081858,157.07967751087403,314.51521904760017,4.999999907728267,0.15547249048571365,5.0,0.15547233554487236,0.15547233554487236,0.0,0.15707970809134286,0.0,1.9821351175049982,112.192328108996,0.3465000738653555,1.0
1.3920000000000001,1500.0,1500.000428121802,157.07967751229992,314.5152190350971,4.999999908782919,0.15547248337516678,5.0,0.15547233031070817,0.15547233031070817,0.0,0.15707970775204383,0.0,1.9821352895119118,112.19232783385966,0.3465000729678541,1.0
1.393,1500.0,1500.0004281352662,157.0796775137099,314.5152190227356,4.999999909825517,0.155472476345209,5.0,0.15547232513448467,0.15547232513448467,0.0,0.15707970741653002,0.0,1.9821354595536433,112.19232756205297,0.3465000720812175,1.0
1.3940000000000001,1500.0,1500.0004281485803,157.07967751510415,314.5152190105141,4.99999991085621,0.1554724693949608,5.0,0.1554723200155967,0.1554723200155967,0.0,0.15707970708479346,0.0,1.9821356276523905,112.19232729353584,0.34650007120531456,1.0
